English Name,Latitude,Longitude,Hebrew Name,English Name,Alt English Names,UID,,,,,
MapsTooltip - Hidden - StringFilter,MapsLat - Hidden - NoFilter,MapsLong - Hidden - NoFilter,StringFilter,StringFilter,StringFilter,CSVFilter,CategoryFilter,CategoryFilter,CategoryFilter,CategoryFilter,CategoryFilter
"Novovitebs'ke, Ukraine",47.9734962,33.8914023,נאוואוויטעבסק,"Novovitebs'ke, Ukraine","Novo-Vitebsk , Novovitebs'ke , Nay-Vitepsk , Novyy Vitebsk",UA-00246,,,,,
"Novovitebs'ke, Ukraine",47.9734962,33.8914023,נאוואוויטעפסק,"Novovitebs'ke, Ukraine","Novo-Vitebsk , Novovitebs'ke , Nay-Vitepsk , Novyy Vitebsk",UA-00246,,,,,
"Novovitebs'ke, Ukraine",47.9734962,33.8914023,נייוויטעבסק,"Novovitebs'ke, Ukraine","Novo-Vitebsk , Novovitebs'ke , Nay-Vitepsk , Novyy Vitebsk",UA-00246,,,,,
"Pryborzhavske, Ukraine",48.3454996,23.2237952,זאדני,"Pryborzhavske, Ukraine","Pryborzhavs'ke , Priborzhavskoye , Zádnya , Zadne , Zadneye , Zadna, Zaenya, Zadnye",UA-00247,,,,,
"Pryborzhavske, Ukraine",48.3454996,23.2237952,זאדניא,"Pryborzhavske, Ukraine","Pryborzhavs'ke , Priborzhavskoye , Zádnya , Zadne , Zadneye , Zadna, Zaenya, Zadnye",UA-00247,,,,,
"Pryborzhavske, Ukraine",48.3454996,23.2237952,זאדנע,"Pryborzhavske, Ukraine","Pryborzhavs'ke , Priborzhavskoye , Zádnya , Zadne , Zadneye , Zadna, Zaenya, Zadnye",UA-00247,,,,,
"Zhuravniki, Ukraine",50.4225172,24.6824845,דרושקאפאליא,"Zhuravniki, Ukraine","Zhuravnyky , Drużkopol , Druzhkopol' , Droshkopol , Drushlopla, Drushkopol, Druszkopol",UA-00249,,,,,
"Zhuravniki, Ukraine",50.4225172,24.6824845,דרושקופול,"Zhuravniki, Ukraine","Zhuravnyky , Drużkopol , Druzhkopol' , Droshkopol , Drushlopla, Drushkopol, Druszkopol",UA-00249,,,,,
"Zhuravniki, Ukraine",50.4225172,24.6824845,דרושקפאלי,"Zhuravniki, Ukraine","Zhuravnyky , Drużkopol , Druzhkopol' , Droshkopol , Drushlopla, Drushkopol, Druszkopol",UA-00249,,,,,
"Zhuravniki, Ukraine",50.4225172,24.6824845,דרישקפאלי,"Zhuravniki, Ukraine","Zhuravnyky , Drużkopol , Druzhkopol' , Droshkopol , Drushlopla, Drushkopol, Druszkopol",UA-00249,,,,,
"Dnipro, Ukraine",48.464717,35.046183,ייכאטירינסלאוו,"Dnipro, Ukraine","Dnipro Дніпро , Dnipropetrovs'k , Dnepropetrovsk , Ekaterinoslav , Yekaterinoslav , Jekaterynoslaw, Iekaterinoslav, Dniepropietrowsk , Dnjepropetrowsk, Dniepropetrovsk, Dniepropetrovsk, Ekaterinoslav, Jekaterynoslaw, Keterinoslav, Sicheslav , Secheslav, Siczeslaw",UA-00250,,,,,
"Dnipro, Ukraine",48.464717,35.046183,ייכאטרינוסלאוו,"Dnipro, Ukraine","Dnipro Дніпро , Dnipropetrovs'k , Dnepropetrovsk , Ekaterinoslav , Yekaterinoslav , Jekaterynoslaw, Iekaterinoslav, Dniepropietrowsk , Dnjepropetrowsk, Dniepropetrovsk, Dniepropetrovsk, Ekaterinoslav, Jekaterynoslaw, Keterinoslav, Sicheslav , Secheslav, Siczeslaw",UA-00250,,,,,
"Dnipro, Ukraine",48.464717,35.046183,ייכאיטירינסלאוו,"Dnipro, Ukraine","Dnipro Дніпро , Dnipropetrovs'k , Dnepropetrovsk , Ekaterinoslav , Yekaterinoslav , Jekaterynoslaw, Iekaterinoslav, Dniepropietrowsk , Dnjepropetrowsk, Dniepropetrovsk, Dniepropetrovsk, Ekaterinoslav, Jekaterynoslaw, Keterinoslav, Sicheslav , Secheslav, Siczeslaw",UA-00250,,,,,
"Dnipro, Ukraine",48.464717,35.046183,ייכטרינוסלאוו,"Dnipro, Ukraine","Dnipro Дніпро , Dnipropetrovs'k , Dnepropetrovsk , Ekaterinoslav , Yekaterinoslav , Jekaterynoslaw, Iekaterinoslav, Dniepropietrowsk , Dnjepropetrowsk, Dniepropetrovsk, Dniepropetrovsk, Ekaterinoslav, Jekaterynoslaw, Keterinoslav, Sicheslav , Secheslav, Siczeslaw",UA-00250,,,,,
"Dnipro, Ukraine",48.464717,35.046183,ייעקעטערינאסלאוו,"Dnipro, Ukraine","Dnipro Дніпро , Dnipropetrovs'k , Dnepropetrovsk , Ekaterinoslav , Yekaterinoslav , Jekaterynoslaw, Iekaterinoslav, Dniepropietrowsk , Dnjepropetrowsk, Dniepropetrovsk, Dniepropetrovsk, Ekaterinoslav, Jekaterynoslaw, Keterinoslav, Sicheslav , Secheslav, Siczeslaw",UA-00250,,,,,
"Dnipro, Ukraine",48.464717,35.046183,יכאטארינסלאוו,"Dnipro, Ukraine","Dnipro Дніпро , Dnipropetrovs'k , Dnepropetrovsk , Ekaterinoslav , Yekaterinoslav , Jekaterynoslaw, Iekaterinoslav, Dniepropietrowsk , Dnjepropetrowsk, Dniepropetrovsk, Dniepropetrovsk, Ekaterinoslav, Jekaterynoslaw, Keterinoslav, Sicheslav , Secheslav, Siczeslaw",UA-00250,,,,,
"Dnipro, Ukraine",48.464717,35.046183,יעקאטארינאסללאוו,"Dnipro, Ukraine","Dnipro Дніпро , Dnipropetrovs'k , Dnepropetrovsk , Ekaterinoslav , Yekaterinoslav , Jekaterynoslaw, Iekaterinoslav, Dniepropietrowsk , Dnjepropetrowsk, Dniepropetrovsk, Dniepropetrovsk, Ekaterinoslav, Jekaterynoslaw, Keterinoslav, Sicheslav , Secheslav, Siczeslaw",UA-00250,,,,,
"Dnipro, Ukraine",48.464717,35.046183,יעקאטערינאסלאוו,"Dnipro, Ukraine","Dnipro Дніпро , Dnipropetrovs'k , Dnepropetrovsk , Ekaterinoslav , Yekaterinoslav , Jekaterynoslaw, Iekaterinoslav, Dniepropietrowsk , Dnjepropetrowsk, Dniepropetrovsk, Dniepropetrovsk, Ekaterinoslav, Jekaterynoslaw, Keterinoslav, Sicheslav , Secheslav, Siczeslaw",UA-00250,,,,,
"Dnipro, Ukraine",48.464717,35.046183,יעקאטעריניסלאוו,"Dnipro, Ukraine","Dnipro Дніпро , Dnipropetrovs'k , Dnepropetrovsk , Ekaterinoslav , Yekaterinoslav , Jekaterynoslaw, Iekaterinoslav, Dniepropietrowsk , Dnjepropetrowsk, Dniepropetrovsk, Dniepropetrovsk, Ekaterinoslav, Jekaterynoslaw, Keterinoslav, Sicheslav , Secheslav, Siczeslaw",UA-00250,,,,,
"Dnipro, Ukraine",48.464717,35.046183,יעקאטערינעסלאוו,"Dnipro, Ukraine","Dnipro Дніпро , Dnipropetrovs'k , Dnepropetrovsk , Ekaterinoslav , Yekaterinoslav , Jekaterynoslaw, Iekaterinoslav, Dniepropietrowsk , Dnjepropetrowsk, Dniepropetrovsk, Dniepropetrovsk, Ekaterinoslav, Jekaterynoslaw, Keterinoslav, Sicheslav , Secheslav, Siczeslaw",UA-00250,,,,,
"Dnipro, Ukraine",48.464717,35.046183,יעקאטערינעפלאוו,"Dnipro, Ukraine","Dnipro Дніпро , Dnipropetrovs'k , Dnepropetrovsk , Ekaterinoslav , Yekaterinoslav , Jekaterynoslaw, Iekaterinoslav, Dniepropietrowsk , Dnjepropetrowsk, Dniepropetrovsk, Dniepropetrovsk, Ekaterinoslav, Jekaterynoslaw, Keterinoslav, Sicheslav , Secheslav, Siczeslaw",UA-00250,,,,,
"Dnipro, Ukraine",48.464717,35.046183,יעקאטרינאסלאוו,"Dnipro, Ukraine","Dnipro Дніпро , Dnipropetrovs'k , Dnepropetrovsk , Ekaterinoslav , Yekaterinoslav , Jekaterynoslaw, Iekaterinoslav, Dniepropietrowsk , Dnjepropetrowsk, Dniepropetrovsk, Dniepropetrovsk, Ekaterinoslav, Jekaterynoslaw, Keterinoslav, Sicheslav , Secheslav, Siczeslaw",UA-00250,,,,,
"Dnipro, Ukraine",48.464717,35.046183,יעקאטרינעסלאוו,"Dnipro, Ukraine","Dnipro Дніпро , Dnipropetrovs'k , Dnepropetrovsk , Ekaterinoslav , Yekaterinoslav , Jekaterynoslaw, Iekaterinoslav, Dniepropietrowsk , Dnjepropetrowsk, Dniepropetrovsk, Dniepropetrovsk, Ekaterinoslav, Jekaterynoslaw, Keterinoslav, Sicheslav , Secheslav, Siczeslaw",UA-00250,,,,,
"Dnipro, Ukraine",48.464717,35.046183,יעקעטרינסלאוו,"Dnipro, Ukraine","Dnipro Дніпро , Dnipropetrovs'k , Dnepropetrovsk , Ekaterinoslav , Yekaterinoslav , Jekaterynoslaw, Iekaterinoslav, Dniepropietrowsk , Dnjepropetrowsk, Dniepropetrovsk, Dniepropetrovsk, Ekaterinoslav, Jekaterynoslaw, Keterinoslav, Sicheslav , Secheslav, Siczeslaw",UA-00250,,,,,
"Dnipro, Ukraine",48.464717,35.046183,יקטרינוסלב,"Dnipro, Ukraine","Dnipro Дніпро , Dnipropetrovs'k , Dnepropetrovsk , Ekaterinoslav , Yekaterinoslav , Jekaterynoslaw, Iekaterinoslav, Dniepropietrowsk , Dnjepropetrowsk, Dniepropetrovsk, Dniepropetrovsk, Ekaterinoslav, Jekaterynoslaw, Keterinoslav, Sicheslav , Secheslav, Siczeslaw",UA-00250,,,,,
"Dnipro, Ukraine",48.464717,35.046183,עקאטערינאסלאוו,"Dnipro, Ukraine","Dnipro Дніпро , Dnipropetrovs'k , Dnepropetrovsk , Ekaterinoslav , Yekaterinoslav , Jekaterynoslaw, Iekaterinoslav, Dniepropietrowsk , Dnjepropetrowsk, Dniepropetrovsk, Dniepropetrovsk, Ekaterinoslav, Jekaterynoslaw, Keterinoslav, Sicheslav , Secheslav, Siczeslaw",UA-00250,,,,,
"Dnipro, Ukraine",48.464717,35.046183,קאטארינאסלאוו,"Dnipro, Ukraine","Dnipro Дніпро , Dnipropetrovs'k , Dnepropetrovsk , Ekaterinoslav , Yekaterinoslav , Jekaterynoslaw, Iekaterinoslav, Dniepropietrowsk , Dnjepropetrowsk, Dniepropetrovsk, Dniepropetrovsk, Ekaterinoslav, Jekaterynoslaw, Keterinoslav, Sicheslav , Secheslav, Siczeslaw",UA-00250,,,,,
"Dnipro, Ukraine",48.45,34.98333333,קאטערינעסלאוו,"Dnipro, Ukraine","Dnipro Дніпро , Dnipropetrovs'k , Dnepropetrovsk , Ekaterinoslav , Yekaterinoslav , Jekaterynoslaw, Iekaterinoslav, Dniepropietrowsk , Dnjepropetrowsk, Dniepropetrovsk, Dniepropetrovsk, Ekaterinoslav, Jekaterynoslaw, Keterinoslav, Sicheslav , Secheslav, Siczeslaw",UA-00250,,,,,
"Dnipro, Ukraine",48.464717,35.046183,קאטרינאסלאוו,"Dnipro, Ukraine","Dnipro Дніпро , Dnipropetrovs'k , Dnepropetrovsk , Ekaterinoslav , Yekaterinoslav , Jekaterynoslaw, Iekaterinoslav, Dniepropietrowsk , Dnjepropetrowsk, Dniepropetrovsk, Dniepropetrovsk, Ekaterinoslav, Jekaterynoslaw, Keterinoslav, Sicheslav , Secheslav, Siczeslaw",UA-00250,,,,,
"Dnipro, Ukraine",48.464717,35.046183,קאטרינעסלאוו ,"Dnipro, Ukraine","Dnipro Дніпро , Dnipropetrovs'k , Dnepropetrovsk , Ekaterinoslav , Yekaterinoslav , Jekaterynoslaw, Iekaterinoslav, Dniepropietrowsk , Dnjepropetrowsk, Dniepropetrovsk, Dniepropetrovsk, Ekaterinoslav, Jekaterynoslaw, Keterinoslav, Sicheslav , Secheslav, Siczeslaw",UA-00250,,,,,
"Bohuslav, Ukraine",49.5405738,30.8772055,באהוסלב,"Bohuslav, Ukraine","Bohuslav , Boguslav , Bohslov , Bohusław , Boguslaw, Boslev",UA-00251,,,,,
"Bohuslav, Ukraine",49.5405738,30.8772055,באהסלוב,"Bohuslav, Ukraine","Bohuslav , Boguslav , Bohslov , Bohusław , Boguslaw, Boslev",UA-00251,,,,,
"Bohuslav, Ukraine",49.5405738,30.8772055,באהסליב,"Bohuslav, Ukraine","Bohuslav , Boguslav , Bohslov , Bohusław , Boguslaw, Boslev",UA-00251,,,,,
"Bohuslav, Ukraine",49.5405738,30.8772055,באסלאוו,"Bohuslav, Ukraine","Bohuslav , Boguslav , Bohslov , Bohusław , Boguslaw, Boslev",UA-00251,,,,,
"Bohuslav, Ukraine",49.55,30.88333333,באסלעוו,"Bohuslav, Ukraine","Bohuslav , Boguslav , Bohslov , Bohusław , Boguslaw, Boslev",UA-00251,,,,,
"Bohuslav, Ukraine",49.5405738,30.8772055,בהאסלוב,"Bohuslav, Ukraine","Bohuslav , Boguslav , Bohslov , Bohusław , Boguslaw, Boslev",UA-00251,,,,,
"Berestechko, Ukraine",50.3633974,25.1107867,בערעסטעטשקע,"Berestechko, Ukraine","Berestechko , Beresteczko , Berestetchka , Brestetshke, Brestitski",UA-00252,,,,,
"Berestechko, Ukraine",50.3633974,25.1107867,ברסטצ'קו,"Berestechko, Ukraine","Berestechko , Beresteczko , Berestetchka , Brestetshke, Brestitski",UA-00252,,,,,
"Berestechko, Ukraine",50.3633974,25.1107867,ברעסטיטשקע,"Berestechko, Ukraine","Berestechko , Beresteczko , Berestetchka , Brestetshke, Brestitski",UA-00252,,,,,
"Berestechko, Ukraine",50.3633974,25.1107867,ברעסטיצקא,"Berestechko, Ukraine","Berestechko , Beresteczko , Berestetchka , Brestetshke, Brestitski",UA-00252,,,,,
"Berestechko, Ukraine",50.3633974,25.1107867,ברעסטיצקי,"Berestechko, Ukraine","Berestechko , Beresteczko , Berestetchka , Brestetshke, Brestitski",UA-00252,,,,,
"Berestechko, Ukraine",50.3633974,25.1107867,ברעסטעטשקע,"Berestechko, Ukraine","Berestechko , Beresteczko , Berestetchka , Brestetshke, Brestitski",UA-00252,,,,,
"Berestechko, Ukraine",50.3633974,25.1107867,ברעסטעצקא,"Berestechko, Ukraine","Berestechko , Beresteczko , Berestetchka , Brestetshke, Brestitski",UA-00252,,,,,
"Berestechko, Ukraine",50.3633974,25.1107867,ברעסטצקי,"Berestechko, Ukraine","Berestechko , Beresteczko , Berestetchka , Brestetshke, Brestitski",UA-00252,,,,,
"Yampil, Ukraine",48.2441219,28.2765218,יאמפאל,"Yampil, Ukraine","Yampil' , Yampol' , Yampol , Iampol , Jampol , Iampil",UA-00253,,,,,
"Yampil, Ukraine",48.2441219,28.2765218,יאמפולי,"Yampil, Ukraine","Yampil' , Yampol' , Yampol , Iampol , Jampol , Iampil",UA-00253,,,,,
"Yampil, Ukraine",48.2441219,28.2765218,יאמפיל,"Yampil, Ukraine","Yampil' , Yampol' , Yampol , Iampol , Jampol , Iampil",UA-00253,,,,,
"Yampil, Ukraine",48.2441219,28.2765218,יאמפלי,"Yampil, Ukraine","Yampil' , Yampol' , Yampol , Iampol , Jampol , Iampil",UA-00253,,,,,
"Yampil, Ukraine",48.2441219,28.2765218,יאמפלע,"Yampil, Ukraine","Yampil' , Yampol' , Yampol , Iampol , Jampol , Iampil",UA-00253,,,,,
"Yampil, Ukraine",48.2441219,28.2765218,יאמפעלע,"Yampil, Ukraine","Yampil' , Yampol' , Yampol , Iampol , Jampol , Iampil",UA-00253,,,,,
"Yampil, Ukraine",48.2441219,28.2765218,"יאמפלא ע""נ דנסטר","Yampil, Ukraine","Yampil' , Yampol' , Yampol , Iampol , Jampol , Iampil",UA-00253,,,,,
"Yampil, Ukraine",48.2441219,28.2765218,יאמפלא,"Yampil, Ukraine","Yampil' , Yampol' , Yampol , Iampol , Jampol , Iampil",UA-00253,,,,,
"Prybuzhany, Ukraine",47.5301776,31.3279025,קאנטאקוזאווקא,"Prybuzhany, Ukraine",,UA-00255,,,,,
"Prybuzhany, Ukraine",47.5301776,31.3279025,קנטאקוזאווקא,"Prybuzhany, Ukraine",,UA-00255,,,,,
"Smotrych, Ukraine",48.9482531,26.5595983,סמאטריטש,"Smotrych, Ukraine","Smotrych , Smotrich , Smotritch , Smotrycz , Smotrytsch, Smotryc",UA-00257,,,,,
Łuczyniec,48.7143251,27.8349769,לוציניטש,Łuczyniec,,UA-00258,,,,,
Łuczyniec,48.7143251,27.8349769,לוצינישט,Łuczyniec,,UA-00258,,,,,
Felsztyn,49.5376067,22.9667529,פילשטיין,Felsztyn,,UA-00259,,,,,
Felsztyn,49.5376067,22.9667529,פילשטין,Felsztyn,,UA-00259,,,,,
"Cherkassy, Ukraine",49.444433,32.059767,טשארקאב,"Cherkassy, Ukraine","Cherkasy , Cherkassy , Cherkoss , Tscherkassy , Czerkasy , Cherkassi, Cerkasy",UA-00260,,,,,
"Cherkassy, Ukraine",49.444433,32.059767,טשירקאס,"Cherkassy, Ukraine","Cherkasy , Cherkassy , Cherkoss , Tscherkassy , Czerkasy , Cherkassi, Cerkasy",UA-00260,,,,,
"Cherkassy, Ukraine",49.444433,32.059767,טשערקאס,"Cherkassy, Ukraine","Cherkasy , Cherkassy , Cherkoss , Tscherkassy , Czerkasy , Cherkassi, Cerkasy",UA-00260,,,,,
Pereyaslav-Khmel'nyts'kyi,50.0715832,31.4501543,פעריסלאוו,Pereyaslav-Khmel'nyts'kyi,"Pereyaslav-Khmel'nitskiy , Pereiaslav-Khmelnytskyi , Periyoslov , Pereyaslav, Pereiaslav, Pierejaslav, Perejasław, Perejaslawl, Pereiaslav-Poltavskyi, Pereyaslav-Khmelnytskyy, Perejasław-Chmielnicki",UA-00261,,,,,
Pereyaslav-Khmel'nyts'kyi,50.0715832,31.4501543,פערעיאסלאוו,Pereyaslav-Khmel'nyts'kyi,"Pereyaslav-Khmel'nitskiy , Pereiaslav-Khmelnytskyi , Periyoslov , Pereyaslav, Pereiaslav, Pierejaslav, Perejasław, Perejaslawl, Pereiaslav-Poltavskyi, Pereyaslav-Khmelnytskyy, Perejasław-Chmielnicki",UA-00261,,,,,
Pereyaslav-Khmel'nyts'kyi,50.0715832,31.4501543,פערעייאסלאוו,Pereyaslav-Khmel'nyts'kyi,"Pereyaslav-Khmel'nitskiy , Pereiaslav-Khmelnytskyi , Periyoslov , Pereyaslav, Pereiaslav, Pierejaslav, Perejasław, Perejaslawl, Pereiaslav-Poltavskyi, Pereyaslav-Khmelnytskyy, Perejasław-Chmielnicki",UA-00261,,,,,
Pereyaslav-Khmel'nyts'kyi,50.0715832,31.4501543,פריאסלאוו,Pereyaslav-Khmel'nyts'kyi,"Pereyaslav-Khmel'nitskiy , Pereiaslav-Khmelnytskyi , Periyoslov , Pereyaslav, Pereiaslav, Pierejaslav, Perejasław, Perejaslawl, Pereiaslav-Poltavskyi, Pereyaslav-Khmelnytskyy, Perejasław-Chmielnicki",UA-00261,,,,,
Pereyaslav-Khmel'nyts'kyi,50.0715832,31.4501543,פרעיאסלאוו,Pereyaslav-Khmel'nyts'kyi,"Pereyaslav-Khmel'nitskiy , Pereiaslav-Khmelnytskyi , Periyoslov , Pereyaslav, Pereiaslav, Pierejaslav, Perejasław, Perejaslawl, Pereiaslav-Poltavskyi, Pereyaslav-Khmelnytskyy, Perejasław-Chmielnicki",UA-00261,,,,,
Pereyaslav-Khmel'nyts'kyi,50.0715832,31.4501543,פרעיאסלעוו,Pereyaslav-Khmel'nyts'kyi,"Pereyaslav-Khmel'nitskiy , Pereiaslav-Khmelnytskyi , Periyoslov , Pereyaslav, Pereiaslav, Pierejaslav, Perejasław, Perejaslawl, Pereiaslav-Poltavskyi, Pereyaslav-Khmelnytskyy, Perejasław-Chmielnicki",UA-00261,,,,,
"Boryslav, Ukraine",49.2912473,23.4271856,באראסלאוו,"Boryslav, Ukraine","Boryslav , Borislav , Borysław , Borislau , Borislev",UA-00262,,,,,
"Boryslav, Ukraine",49.2912473,23.4271856,באראסלוב,"Boryslav, Ukraine","Boryslav , Borislav , Borysław , Borislau , Borislev",UA-00262,,,,,
"Boryslav, Ukraine",49.2912473,23.4271856,באריסלאב,"Boryslav, Ukraine","Boryslav , Borislav , Borysław , Borislau , Borislev",UA-00262,,,,,
"Boryslav, Ukraine",49.2912473,23.4271856,באריסלאוו,"Boryslav, Ukraine","Boryslav , Borislav , Borysław , Borislau , Borislev",UA-00262,,,,,
"Boryslav, Ukraine",49.2912473,23.4271856,באריסלוב,"Boryslav, Ukraine","Boryslav , Borislav , Borysław , Borislau , Borislev",UA-00262,,,,,
"Boryslav, Ukraine",49.2912473,23.4271856,באריסליב,"Boryslav, Ukraine","Boryslav , Borislav , Borysław , Borislau , Borislev",UA-00262,,,,,
"Boryslav, Ukraine",49.2912473,23.4271856,באריסלעוו,"Boryslav, Ukraine","Boryslav , Borislav , Borysław , Borislau , Borislev",UA-00262,,,,,
"Boryslav, Ukraine",49.2912473,23.4271856,בארסלוב,"Boryslav, Ukraine","Boryslav , Borislav , Borysław , Borislau , Borislev",UA-00262,,,,,
"Boryslav, Ukraine",49.2912473,23.4271856,בארסליב,"Boryslav, Ukraine","Boryslav , Borislav , Borysław , Borislau , Borislev",UA-00262,,,,,
"Boryslav, Ukraine",49.2912473,23.4271856,בארעסלאב,"Boryslav, Ukraine","Boryslav , Borislav , Borysław , Borislau , Borislev",UA-00262,,,,,
"Boryslav, Ukraine",49.2912473,23.4271856,בארעסלוב,"Boryslav, Ukraine","Boryslav , Borislav , Borysław , Borislau , Borislev",UA-00262,,,,,
"Boryslav, Ukraine",49.2912473,23.4271856,בוריסלאב,"Boryslav, Ukraine","Boryslav , Borislav , Borysław , Borislau , Borislev",UA-00262,,,,,
"Boryslav, Ukraine",49.2912473,23.4271856,בוריסלב,"Boryslav, Ukraine","Boryslav , Borislav , Borysław , Borislau , Borislev",UA-00262,,,,,
"Boryslav, Ukraine",49.2912473,23.4271856,בורסליף,"Boryslav, Ukraine","Boryslav , Borislav , Borysław , Borislau , Borislev",UA-00262,,,,,
"Boryslav, Ukraine",49.2912473,23.4271856,בעריסלאוו,"Boryslav, Ukraine","Boryslav , Borislav , Borysław , Borislau , Borislev",UA-00262,,,,,
"Boryslav, Ukraine?",49.2912473,23.4271856,בערמלוי,"Boryslav, Ukraine?","Boryslav , Borislav , Borysław , Borislau , Borislev",UA-00262,,,,,
"Zhuravne, Ukraine",49.2634643,24.2787682,דראווני,"Zhuravne, Ukraine","Zhuravno , Żurawno , Zuravna , Zuravne, Zhuravnoye, Żórawno, Jouravno",UA-00263,,,,,
"Zhuravne, Ukraine",49.2634643,24.2787682,ז'וראבנו,"Zhuravne, Ukraine","Zhuravno , Żurawno , Zuravna , Zuravne, Zhuravnoye, Żórawno, Jouravno",UA-00263,,,,,
"Zhuravne, Ukraine",49.2634643,24.2787682,זאראוונא,"Zhuravne, Ukraine","Zhuravno , Żurawno , Zuravna , Zuravne, Zhuravnoye, Żórawno, Jouravno",UA-00263,,,,,
"Zhuravne, Ukraine",49.2634643,24.2787682,זארוונא,"Zhuravne, Ukraine","Zhuravno , Żurawno , Zuravna , Zuravne, Zhuravnoye, Żórawno, Jouravno",UA-00263,,,,,
"Zhuravne, Ukraine",49.2634643,24.2787682,זוראוונא,"Zhuravne, Ukraine","Zhuravno , Żurawno , Zuravna , Zuravne, Zhuravnoye, Żórawno, Jouravno",UA-00263,,,,,
"Zhuravne, Ukraine",49.2634643,24.2787682,זוראווני,"Zhuravne, Ukraine","Zhuravno , Żurawno , Zuravna , Zuravne, Zhuravnoye, Żórawno, Jouravno",UA-00263,,,,,
"Zhuravne, Ukraine",49.2634643,24.2787682,זורוונא,"Zhuravne, Ukraine","Zhuravno , Żurawno , Zuravna , Zuravne, Zhuravnoye, Żórawno, Jouravno",UA-00263,,,,,
"Zhuravne, Ukraine",49.2634643,24.2787682,זיראוונא,"Zhuravne, Ukraine","Zhuravno , Żurawno , Zuravna , Zuravne, Zhuravnoye, Żórawno, Jouravno",UA-00263,,,,,
"Zhuravne, Ukraine",49.2634643,24.2787682,זעראוונע,"Zhuravne, Ukraine","Zhuravno , Żurawno , Zuravna , Zuravne, Zhuravnoye, Żórawno, Jouravno",UA-00263,,,,,
"Zhuravne, Ukraine",49.2634643,24.2787682,זראווזי,"Zhuravne, Ukraine","Zhuravno , Żurawno , Zuravna , Zuravne, Zhuravnoye, Żórawno, Jouravno",UA-00263,,,,,
"Zhuravne, Ukraine",49.2634643,24.2787682,זראוונא,"Zhuravne, Ukraine","Zhuravno , Żurawno , Zuravna , Zuravne, Zhuravnoye, Żórawno, Jouravno",UA-00263,,,,,
"Zhuravne, Ukraine",49.2634643,24.2787682,זראווני,"Zhuravne, Ukraine","Zhuravno , Żurawno , Zuravna , Zuravne, Zhuravnoye, Żórawno, Jouravno",UA-00263,,,,,
"Zhuravne, Ukraine",49.2634643,24.2787682,זראוני,"Zhuravne, Ukraine","Zhuravno , Żurawno , Zuravna , Zuravne, Zhuravnoye, Żórawno, Jouravno",UA-00263,,,,,
"Zhuravne, Ukraine",49.2634643,24.2787682,זשוראוונע,"Zhuravne, Ukraine","Zhuravno , Żurawno , Zuravna , Zuravne, Zhuravnoye, Żórawno, Jouravno",UA-00263,,,,,
"Zhuravne, Ukraine",49.2634643,24.2787682,שראוונע,"Zhuravne, Ukraine","Zhuravno , Żurawno , Zuravna , Zuravne, Zhuravnoye, Żórawno, Jouravno",UA-00263,,,,,
"Hlyniany, Ukraine",49.8215682,24.5159493,גאלונא,"Hlyniany, Ukraine","Hlyniany , Gliniany , Glina , Glinyany , Glinah, Gline, Hlynjany",UA-00264,,,,,
"Hlyniany, Ukraine",49.8215682,24.5159493,גאלנא,"Hlyniany, Ukraine","Hlyniany , Gliniany , Glina , Glinyany , Glinah, Gline, Hlynjany",UA-00264,,,,,
"Hlyniany, Ukraine",49.8215682,24.5159493,גלונא,"Hlyniany, Ukraine","Hlyniany , Gliniany , Glina , Glinyany , Glinah, Gline, Hlynjany",UA-00264,,,,,
"Hlyniany, Ukraine",49.8215682,24.5159493,גלינא,"Hlyniany, Ukraine","Hlyniany , Gliniany , Glina , Glinyany , Glinah, Gline, Hlynjany",UA-00264,,,,,
"Hlyniany, Ukraine",49.81666667,24.51666667,גלינע,"Hlyniany, Ukraine","Hlyniany , Gliniany , Glina , Glinyany , Glinah, Gline, Hlynjany",UA-00264,,,,,
"Bukachivtsi, Ukraine",49.2518098,24.4987913,באגשעוויץ,"Bukachivtsi, Ukraine","Bukachivtsi , Bukaczowce , Bokshevits , Bukachevtsy , Bukotchovitz, Bukshevitz, Bukachovtse, Bukacivci",UA-00265,,,,,
"Bukachivtsi, Ukraine",49.2518098,24.4987913,באקאשעוויץ,"Bukachivtsi, Ukraine","Bukachivtsi , Bukaczowce , Bokshevits , Bukachevtsy , Bukotchovitz, Bukshevitz, Bukachovtse, Bukacivci",UA-00265,,,,,
"Bukachivtsi, Ukraine",49.2518098,24.4987913,באקטשעוויץ,"Bukachivtsi, Ukraine","Bukachivtsi , Bukaczowce , Bokshevits , Bukachevtsy , Bukotchovitz, Bukshevitz, Bukachovtse, Bukacivci",UA-00265,,,,,
"Bukachivtsi, Ukraine",49.2518098,24.4987913,באקשאוויטץ,"Bukachivtsi, Ukraine","Bukachivtsi , Bukaczowce , Bokshevits , Bukachevtsy , Bukotchovitz, Bukshevitz, Bukachovtse, Bukacivci",UA-00265,,,,,
"Bukachivtsi, Ukraine",49.2518098,24.4987913,באקשוועץ,"Bukachivtsi, Ukraine","Bukachivtsi , Bukaczowce , Bokshevits , Bukachevtsy , Bukotchovitz, Bukshevitz, Bukachovtse, Bukacivci",UA-00265,,,,,
